grader,assignment_id,name,criteria,score
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Description,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Overview,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Timeline,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Scope,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Team,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Alignment with Project Charter,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Clarity and completeness,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Accuracy,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Visual appeal and organization,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Data flow,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Introduction,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Analysis and Findings,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Recommendations,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Process Milestone,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Description,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Overview,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Timeline,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Scope,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Team,1
Kailey Love,45581224,TIP Online Project (Process Mapping) - Peds AOC,Alignment with Project Charter,1
Kailey Love,45581224,TIP Online Project (Process Mapping) - Peds AOC,Clarity and completeness,1
Kailey Love,45581224,TIP Online Project (Process Mapping) - Peds AOC,Accuracy,1
Kailey Love,45581224,TIP Online Project (Process Mapping) - Peds AOC,Visual appeal and organization,1
Kailey Love,45581224,TIP Online Project (Process Mapping) - Peds AOC,Data flow,1
Kailey Love,45581224,TIP Online Project (Process Mapping) - Peds AOC,Report - Introduction,1
Kailey Love,45581224,TIP Online Project (Process Mapping) - Peds AOC,Report - Analysis and Findings,1
Kailey Love,45581224,TIP Online Project (Process Mapping) - Peds AOC,Report - Recommendations,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Alignment with Project Charter,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Clarity and completeness,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Accuracy,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Visual appeal and organization,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Data flow,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Introduction,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Analysis and Findings,1
Kailey Love,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Recommendations,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Process Milestone,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Description,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Overview,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Timeline,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Scope,1
Kailey Love,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Team,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Process Milestone,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Description,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Overview,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Timeline,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Scope,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Team,1
Kailey Love,45581228,TIP Online Project (Process Mapping) - Justice AOC,Alignment with Project Charter,1
Kailey Love,45581228,TIP Online Project (Process Mapping) - Justice AOC,Clarity and completeness,1
Kailey Love,45581228,TIP Online Project (Process Mapping) - Justice AOC,Accuracy,1
Kailey Love,45581228,TIP Online Project (Process Mapping) - Justice AOC,Visual appeal and organization,1
Kailey Love,45581228,TIP Online Project (Process Mapping) - Justice AOC,Data flow,1
Kailey Love,45581228,TIP Online Project (Process Mapping) - Justice AOC,Report - Introduction,1
Kailey Love,45581228,TIP Online Project (Process Mapping) - Justice AOC,Report - Analysis and Findings,1
Kailey Love,45581228,TIP Online Project (Process Mapping) - Justice AOC,Report - Recommendations,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Process Milestone,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Description,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Overview,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Timeline,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Scope,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Team,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Process Milestone,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Description,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Overview,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Timeline,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Scope,1
Kailey Love,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Team,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Process Milestone,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Description,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Overview,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Timeline,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Scope,1
Kailey Love,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Team,1
Matt Martin,44946566,TIP Online Project (Project Charter) - Justice AOC,Process Milestone,1
Matt Martin,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Description,1
Matt Martin,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Overview,1
Matt Martin,44946566,TIP Online Project (Project Charter) - Justice AOC,Timeline,1
Matt Martin,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Scope,1
Matt Martin,44946566,TIP Online Project (Project Charter) - Justice AOC,Project Team,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Process Milestone,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Description,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Overview,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Timeline,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Scope,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Team,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Process Milestone,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Description,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Overview,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Timeline,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Scope,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Team,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Process Milestone,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Description,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Overview,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Timeline,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Scope,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Team,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Process Milestone,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Description,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Overview,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Timeline,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Scope,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Team,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Process Milestone,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Description,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Overview,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Timeline,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Scope,1
Matt Martin,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Team,1
Samantha Basch,44604807,TIP Online Project (Project Charter) - Adult AOC,Process Milestone,1
Samantha Basch,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Description,1
Samantha Basch,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Overview,1
Samantha Basch,44604807,TIP Online Project (Project Charter) - Adult AOC,Timeline,1
Samantha Basch,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Scope,1
Samantha Basch,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Team,1
Samantha Basch,45581048,TIP Online Project (Process Mapping) - Adult AOC,Alignment with Project Charter,1
Samantha Basch,45581048,TIP Online Project (Process Mapping) - Adult AOC,Clarity and completeness,1
Samantha Basch,45581048,TIP Online Project (Process Mapping) - Adult AOC,Accuracy,1
Samantha Basch,45581048,TIP Online Project (Process Mapping) - Adult AOC,Visual appeal and organization,1
Samantha Basch,45581048,TIP Online Project (Process Mapping) - Adult AOC,Data flow,1
Samantha Basch,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Introduction,1
Samantha Basch,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Analysis and Findings,1
Samantha Basch,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Recommendations,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Alignment with Project Charter,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Clarity and completeness,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Accuracy,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Visual appeal and organization,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Data flow,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Report - Introduction,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Report - Analysis and Findings,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Report - Recommendations,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Alignment with Project Charter,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Clarity and completeness,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Accuracy,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Visual appeal and organization,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Data flow,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Introduction,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Analysis and Findings,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Recommendations,1
Phelene de Vries Stoutt,44946565,TIP Online Project (Project Charter) - Peds AOC,Process Milestone,1
Phelene de Vries Stoutt,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Description,1
Phelene de Vries Stoutt,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Overview,1
Phelene de Vries Stoutt,44946565,TIP Online Project (Project Charter) - Peds AOC,Timeline,1
Phelene de Vries Stoutt,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Scope,1
Phelene de Vries Stoutt,44946565,TIP Online Project (Project Charter) - Peds AOC,Project Team,1
Phelene de Vries Stoutt,44604807,TIP Online Project (Project Charter) - Adult AOC,Process Milestone,1
Phelene de Vries Stoutt,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Description,1
Phelene de Vries Stoutt,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Overview,1
Phelene de Vries Stoutt,44604807,TIP Online Project (Project Charter) - Adult AOC,Timeline,1
Phelene de Vries Stoutt,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Scope,1
Phelene de Vries Stoutt,44604807,TIP Online Project (Project Charter) - Adult AOC,Project Team,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Alignment with Project Charter,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Clarity and completeness,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Accuracy,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Visual appeal and organization,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Data flow,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Report - Introduction,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Report - Analysis and Findings,1
Phelene de Vries Stoutt,45581224,TIP Online Project (Process Mapping) - Peds AOC,Report - Recommendations,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Alignment with Project Charter,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Clarity and completeness,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Accuracy,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Visual appeal and organization,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Data flow,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Introduction,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Analysis and Findings,1
Phelene de Vries Stoutt,45581048,TIP Online Project (Process Mapping) - Adult AOC,Report - Recommendations,1
